"YEAR"	"MONTH"	"DAY"	"TIME"	"LATITUDE"	"LONGITUDE"	"ODF_FILENAME"
"1980"	"03"	"31"	"1538"	43.2	-65.725	"CTD_80006_044_1_DN"
"1980"	"03"	"31"	"1623"	43.1117	-65.7417	"CTD_80006_045_1_DN"
"1980"	"03"	"31"	"1711"	43.0233	-65.775	"CTD_80006_046_1_DN"
"1980"	"03"	"31"	"1726"	43.0233	-65.775	"CTD_80006_046_2_DN"
"1980"	"03"	"31"	"1809"	42.9483	-65.8	"CTD_80006_047_1_DN"
"1980"	"03"	"31"	"1854"	42.875	-65.8333	"CTD_80006_048_1_DN"
"1980"	"03"	"31"	"2011"	42.6967	-65.8833	"CTD_80006_049_1_DN"
"1980"	"03"	"31"	"2139"	42.545	-65.9367	"CTD_80006_050_1_DN"
"1980"	"03"	"31"	"2223"	42.485	-65.9667	"CTD_80006_051_1_DN"
"1980"	"03"	"31"	"2319"	42.393	-66.0315	"CTD_80006_052_1_DN"
"1980"	"04"	"01"	"0024"	42.303	-66.0593	"CTD_80006_053_1_DN"
"1980"	"04"	"01"	"0131"	42.2227	-66.0665	"CTD_80006_054_1_DN"
"1980"	"04"	"01"	"0226"	42.1635	-66.1502	"CTD_80006_055_1_DN"
"1980"	"04"	"01"	"0337"	42.0667	-66.184	"CTD_80006_056_1_DN"
"1980"	"04"	"01"	"0450"	41.9842	-66.2793	"CTD_80006_057_1_DN"
"1980"	"04"	"01"	"0707"	41.7313	-66.2098	"CTD_80006_058_1_DN"
"1980"	"04"	"01"	"0854"	41.8713	-65.9558	"CTD_80006_059_1_DN"
"1980"	"04"	"01"	"1038"	41.9713	-65.7662	"CTD_80006_060_1_DN"
"1980"	"04"	"01"	"1235"	42.042	-65.692	"CTD_80006_061_1_DN"
"1980"	"04"	"01"	"1416"	42.1358	-65.7407	"CTD_80006_062_1_DN"
"1980"	"04"	"01"	"1553"	42.2135	-65.463	"CTD_80006_063_1_DN"
"1980"	"04"	"01"	"1738"	42.078	-65.3813	"CTD_80006_064_1_DN"
"1980"	"04"	"01"	"1948"	41.9228	-65.2578	"CTD_80006_065_1_DN"
"1980"	"04"	"01"	"2136"	41.794	-65.1998	"CTD_80006_066_1_DN"
"1980"	"04"	"02"	"0117"	41.9	-64.5738	"CTD_80006_067_1_DN"
"1980"	"04"	"02"	"0445"	42.0032	-64.0017	"CTD_80006_068_1_DN"
"1980"	"04"	"02"	"0645"	42.166	-64	"CTD_80006_069_1_DN"
"1980"	"04"	"02"	"0835"	42.3432	-64.0108	"CTD_80006_070_1_DN"
"1980"	"04"	"02"	"1020"	42.5288	-64.0005	"CTD_80006_071_1_DN"
"1980"	"04"	"02"	"1219"	42.722	-63.991	"CTD_80006_072_1_DN"
"1980"	"04"	"02"	"1341"	42.8248	-64.1253	"CTD_80006_073_1_DN"
"1980"	"04"	"02"	"1455"	42.9063	-64.2995	"CTD_80006_074_1_DN"
"1980"	"04"	"02"	"1608"	43.0175	-64.4578	"CTD_80006_075_1_DN"
"1980"	"04"	"02"	"1730"	43.1728	-64.5998	"CTD_80006_076_1_DN"
"1980"	"04"	"02"	"1844"	43.3113	-64.7463	"CTD_80006_077_1_DN"
"1980"	"04"	"02"	"1941"	43.406	-64.751	"CTD_80006_078_1_DN"
"1980"	"04"	"02"	"2136"	43.3932	-64.8855	"CTD_80006_079_1_DN"
"1980"	"04"	"02"	"2253"	43.4765	-65.0467	"CTD_80006_080_1_DN"
"1980"	"04"	"02"	"2356"	43.5625	-65.1313	"CTD_80006_081_1_DN"
"1980"	"04"	"09"	"1425"	44.6875	-63.6368	"CTD_80007_001_1_DN"
"1980"	"04"	"10"	"1949"	47.5	-60.1167	"CTD_80007_002_1_DN"
"1980"	"04"	"10"	"2159"	47.595	-60.25	"CTD_80007_003_1_DN"
"1980"	"04"	"11"	"0111"	47.8583	-60.615	"CTD_80007_004_1_DN"
"1980"	"06"	"09"	"1815"	44.55	-66.35	"CTD_80018_001_1_DN"
"1980"	"06"	"09"	"2059"	44.63	-66.46	"CTD_80018_002_1_DN"
"1980"	"06"	"09"	"2204"	44.67	-66.53	"CTD_80018_003_1_DN"
"1980"	"06"	"10"	"0002"	44.75	-66.62	"CTD_80018_004_1_DN"
"1980"	"06"	"10"	"0200"	44.85	-66.72	"CTD_80018_005_1_DN"
"1980"	"06"	"10"	"0352"	44.72	-66.95	"CTD_80018_006_1_DN"
"1980"	"06"	"10"	"0522"	44.82	-66.87	"CTD_80018_007_1_DN"
"1980"	"06"	"10"	"0708"	44.82	-66.87	"CTD_80018_007_2_DN"
"1980"	"06"	"10"	"0906"	44.82	-66.87	"CTD_80018_007_3_DN"
"1980"	"06"	"10"	"1138"	44.96	-66.87	"CTD_80018_008_1_DN"
"1980"	"06"	"10"	"1227"	45.02	-66.83	"CTD_80018_009_1_DN"
"1980"	"06"	"10"	"1338"	45	-66.78	"CTD_80018_010_1_DN"
"1980"	"06"	"10"	"1442"	44.97	-66.75	"CTD_80018_011_1_DN"
"1980"	"06"	"10"	"1715"	44.92	-66.79	"CTD_80018_012_1_DN"
"1980"	"06"	"10"	"1806"	44.93	-66.67	"CTD_80018_013_1_DN"
"1980"	"06"	"10"	"2040"	44.85	-66.58	"CTD_80018_014_1_DN"
"1980"	"06"	"10"	"2224"	44.77	-66.46	"CTD_80018_015_1_DN"
"1980"	"06"	"10"	"2319"	44.68	-66.34	"CTD_80018_016_1_DN"
"1980"	"06"	"11"	"0005"	44.77	-66.3	"CTD_80018_017_1_DN"
"1980"	"06"	"11"	"0116"	44.86	-66.4	"CTD_80018_018_1_DN"
"1980"	"06"	"11"	"0203"	44.87	-66.3	"CTD_80018_019_1_DN"
"1980"	"06"	"11"	"0250"	44.93	-66.38	"CTD_80018_020_1_DN"
"1980"	"06"	"11"	"0328"	44.95	-66.28	"CTD_80018_021_1_DN"
"1980"	"06"	"11"	"0410"	45	-66.35	"CTD_80018_022_1_DN"
"1980"	"06"	"11"	"0455"	45	-66.49	"CTD_80018_023_1_DN"
"1980"	"06"	"11"	"0607"	44.93	-66.54	"CTD_80018_024_1_DN"
"1980"	"06"	"11"	"0937"	44.99	-66.64	"CTD_80018_025_1_DN"
"1980"	"06"	"11"	"1116"	45.03	-66.72	"CTD_80018_026_1_DN"
"1980"	"06"	"11"	"1247"	45.04	-66.64	"CTD_80018_027_1_DN"
"1980"	"06"	"11"	"1417"	45.08	-66.6	"CTD_80018_028_1_DN"
"1980"	"06"	"11"	"1520"	45.1	-66.52	"CTD_80018_029_1_DN"
"1980"	"06"	"11"	"1704"	45.03	-66.55	"CTD_80018_030_1_DN"
"1980"	"06"	"11"	"1823"	45.05	-66.47	"CTD_80018_031_1_DN"
"1980"	"06"	"11"	"1919"	45.03	-66.4	"CTD_80018_032_1_DN"
"1980"	"06"	"11"	"2011"	45.08	-66.37	"CTD_80018_033_1_DN"
"1980"	"06"	"11"	"2055"	45.05	-66.32	"CTD_80018_034_1_DN"
"1980"	"06"	"11"	"2127"	45.03	-66.25	"CTD_80018_035_1_DN"
"1980"	"06"	"11"	"2204"	45.06	-66.18	"CTD_80018_036_1_DN"
"1980"	"06"	"11"	"2236"	45.08	-66.23	"CTD_80018_037_1_DN"
"1980"	"06"	"11"	"2311"	45.12	-66.28	"CTD_80018_038_1_DN"
"1980"	"06"	"11"	"2358"	45.15	-66.18	"CTD_80018_039_1_DN"
"1980"	"06"	"12"	"0025"	45.13	-66.14	"CTD_80018_040_1_DN"
"1980"	"06"	"12"	"0056"	45.11	-66.06	"CTD_80018_041_1_DN"
"1980"	"06"	"12"	"0147"	45.1667	-66.0333	"CTD_80018_042_1_DN"
"1980"	"06"	"12"	"0230"	45.18	-66.12	"CTD_80018_043_1_DN"
"1980"	"06"	"12"	"0615"	45.06	-66.43	"CTD_80018_049_1_DN"
"1980"	"06"	"12"	"0758"	45.06	-66.43	"CTD_80018_049_2_DN"
"1980"	"06"	"12"	"1002"	45.06	-66.43	"CTD_80018_049_3_DN"
"1980"	"06"	"12"	"1200"	45.06	-66.43	"CTD_80018_049_4_DN"
"1980"	"06"	"12"	"1357"	45.06	-66.43	"CTD_80018_049_5_DN"
"1980"	"06"	"12"	"1603"	45.06	-66.43	"CTD_80018_049_6_DN"
"1980"	"06"	"12"	"1820"	45.06	-66.43	"CTD_80018_049_7_DN"
"1980"	"06"	"12"	"2007"	45.06	-66.43	"CTD_80018_049_8_DN"
"1980"	"06"	"12"	"2202"	45.06	-66.43	"CTD_80018_049_9_DN"
"1980"	"06"	"13"	"0001"	45.06	-66.43	"CTD_80018_049_10_DN"
"1980"	"06"	"13"	"0200"	45.06	-66.43	"CTD_80018_049_11_DN"
"1980"	"06"	"13"	"0400"	45.06	-66.43	"CTD_80018_049_12_DN"
"1980"	"06"	"13"	"0558"	45.06	-66.43	"CTD_80018_049_13_DN"
"1980"	"06"	"13"	"0759"	45.06	-66.43	"CTD_80018_049_14_DN"
"1980"	"06"	"13"	"1007"	45.06	-66.43	"CTD_80018_049_15_DN"
"1980"	"06"	"13"	"1154"	45.06	-66.43	"CTD_80018_049_16_DN"
"1980"	"06"	"18"	"1408"	45.1016	-65.2611	"CTD_97020_001_1_DN"
"1980"	"06"	"18"	"1631"	45.0939	-65.2857	"CTD_97020_002_1_DN"
"1980"	"06"	"20"	"0948"	45.0121	-65.5124	"CTD_97020_fas101_1_DN"
"1980"	"06"	"20"	"1150"	45.0135	-65.5107	"CTD_97020_FAS102_1_DN"
"1980"	"06"	"20"	"1346"	45.0124	-65.5119	"CTD_97020_FAS103_1_DN"
"1980"	"06"	"20"	"1541"	45.012	-65.5118	"CTD_97020_FAS104_4_DN"
"1980"	"07"	"01"	"0738"	46.5012	-56.1673	"CTD_80019_069_1_DN"
"1980"	"07"	"01"	"0905"	46.4152	-56.3795	"CTD_80019_070_1_DN"
"1980"	"07"	"01"	"1023"	46.285	-56.5838	"CTD_80019_071_1_DN"
"1980"	"07"	"01"	"1130"	46.2083	-56.7917	"CTD_80019_072_1_DN"
"1980"	"07"	"01"	"1243"	46.125	-57	"CTD_80019_073_1_DN"
"1980"	"07"	"01"	"1336"	46.0417	-57.0833	"CTD_80019_074_1_DN"
"1980"	"07"	"01"	"1419"	46	-57.1667	"CTD_80019_075_1_DN"
"1980"	"07"	"01"	"1553"	46.1667	-57.1667	"CTD_80019_076_1_DN"
"1980"	"07"	"01"	"1719"	46.3333	-57.1667	"CTD_80019_077_1_DN"
"1980"	"07"	"01"	"1842"	46.5	-57.1667	"CTD_80019_078_1_DN"
"1980"	"07"	"01"	"2001"	46.6667	-57.1633	"CTD_80019_079_1_DN"
"1980"	"07"	"01"	"2109"	46.835	-57.1638	"CTD_80019_080_1_DN"
"1980"	"07"	"01"	"2221"	47.0017	-57.0833	"CTD_80019_081_1_DN"
"1980"	"07"	"01"	"2328"	47.1667	-57.1683	"CTD_80019_082_1_DN"
"1980"	"07"	"02"	"0039"	47.3333	-57.1667	"CTD_80019_083_1_DN"
"1980"	"07"	"02"	"0159"	47.5	-57.1667	"CTD_80019_084_1_DN"
"1980"	"08"	"22"	"0232"	43.0167	-64.4667	"CTD_80022_001_1_DN"
"1980"	"08"	"22"	"0431"	43.1267	-64.6367	"CTD_80022_002_1_DN"
"1980"	"08"	"22"	"0606"	43.25	-64.8033	"CTD_80022_003_1_DN"
"1980"	"08"	"22"	"0750"	43.3833	-64.9667	"CTD_80022_004_1_DN"
"1980"	"08"	"22"	"0913"	43.4833	-65.0333	"CTD_80022_005_1_DN"
"1980"	"08"	"22"	"1021"	43.5667	-65.1333	"CTD_80022_006_1_DN"
"1980"	"08"	"22"	"1954"	43.4367	-65.1767	"CTD_80022_007_1_DN"
"1980"	"08"	"22"	"2036"	43.3717	-65.2667	"CTD_80022_008_1_DN"
"1980"	"08"	"22"	"2140"	43.2767	-65.3583	"CTD_80022_009_1_DN"
"1980"	"08"	"22"	"2243"	43.2283	-65.4583	"CTD_80022_010_1_DN"
"1980"	"08"	"23"	"0010"	43.13	-65.4083	"CTD_80022_011_1_DN"
"1980"	"08"	"23"	"0125"	43.0383	-65.3783	"CTD_80022_012_1_DN"
"1980"	"08"	"23"	"0233"	42.9433	-65.3167	"CTD_80022_013_1_DN"
"1980"	"08"	"23"	"0341"	42.8617	-65.2583	"CTD_80022_014_1_DN"
"1980"	"08"	"23"	"0515"	42.76	-65.2367	"CTD_80022_015_1_DN"
"1980"	"08"	"23"	"0643"	42.7583	-65.4567	"CTD_80022_016_1_DN"
"1980"	"08"	"24"	"0052"	43.0633	-65.775	"CTD_80022_017_1_DN"
"1980"	"08"	"24"	"0311"	43.105	-65.7317	"CTD_80022_018_1_DN"
"1980"	"08"	"24"	"0414"	43.17	-65.6033	"CTD_80022_019_1_DN"
"1980"	"08"	"24"	"0513"	43.1817	-65.7167	"CTD_80022_020_1_DN"
"1980"	"08"	"24"	"0614"	43.1633	-65.8333	"CTD_80022_021_1_DN"
"1980"	"08"	"24"	"0707"	43.175	-65.9567	"CTD_80022_022_1_DN"
"1980"	"08"	"24"	"0819"	43.1183	-66.1167	"CTD_80022_023_1_DN"
"1980"	"08"	"25"	"0123"	42.5783	-66.0833	"CTD_80022_024_1_DN"
"1980"	"08"	"25"	"0221"	42.6	-66.25	"CTD_80022_025_1_DN"
"1980"	"08"	"25"	"0319"	42.6833	-66.245	"CTD_80022_026_1_DN"
"1980"	"08"	"25"	"0413"	42.775	-66.243	"CTD_80022_027_1_DN"
"1980"	"08"	"25"	"0502"	42.85	-66.25	"CTD_80022_028_1_DN"
"1980"	"08"	"25"	"0602"	42.9517	-66.2417	"CTD_80022_029_1_DN"
"1980"	"08"	"25"	"0705"	43.0167	-66.25	"CTD_80022_030_1_DN"
"1980"	"08"	"25"	"0756"	43.0867	-66.1833	"CTD_80022_031_1_DN"
"1980"	"08"	"25"	"0847"	43.1567	-66.11	"CTD_80022_032_1_DN"
"1980"	"08"	"25"	"0949"	43.1167	-66	"CTD_80022_033_1_DN"
"1980"	"08"	"25"	"1053"	43.08	-65.89	"CTD_80022_034_1_DN"
"1980"	"08"	"25"	"1156"	43.0383	-65.7667	"CTD_80022_035_1_DN"
"1980"	"08"	"25"	"1252"	42.9583	-65.8	"CTD_80022_036_1_DN"
"1980"	"08"	"25"	"1347"	42.8733	-65.835	"CTD_80022_037_1_DN"
"1980"	"08"	"25"	"1441"	42.79	-65.8633	"CTD_80022_038_1_DN"
"1980"	"08"	"25"	"1531"	42.7033	-65.8767	"CTD_80022_039_1_DN"
"1980"	"08"	"25"	"1633"	42.6233	-65.9167	"CTD_80022_040_1_DN"
"1980"	"08"	"25"	"1753"	42.5467	-65.9333	"CTD_80022_041_1_DN"
"1980"	"08"	"25"	"1835"	42.47	-65.9883	"CTD_80022_042_1_DN"
"1980"	"08"	"25"	"1953"	42.3867	-66.04	"CTD_80022_043_1_DN"
"1980"	"08"	"25"	"2047"	42.3083	-66.0917	"CTD_80022_044_1_DN"
"1980"	"08"	"25"	"2149"	42.2283	-66.1417	"CTD_80022_045_1_DN"
"1980"	"08"	"25"	"2245"	42.145	-66.1967	"CTD_80022_046_1_DN"
"1980"	"08"	"25"	"2339"	42.0667	-66.245	"CTD_80022_047_1_DN"
"1980"	"08"	"26"	"0016"	41.9967	-66.2883	"CTD_80022_048_1_DN"
"1980"	"08"	"26"	"0147"	41.9167	-66.1383	"CTD_80022_049_1_DN"
"1980"	"08"	"26"	"0253"	41.8467	-66	"CTD_80022_050_1_DN"
"1980"	"08"	"26"	"0402"	41.9617	-65.87	"CTD_80022_051_1_DN"
"1980"	"08"	"26"	"0514"	42.07	-65.74	"CTD_80022_052_1_DN"
"1980"	"08"	"26"	"0629"	42.1683	-65.6233	"CTD_80022_053_1_DN"
"1980"	"08"	"26"	"0747"	42.2667	-65.5	"CTD_80022_054_1_DN"
"1980"	"08"	"26"	"0859"	42.105	-65.445	"CTD_80022_055_1_DN"
"1980"	"08"	"26"	"1035"	41.9433	-65.3867	"CTD_80022_056_1_DN"
"1980"	"08"	"26"	"1205"	41.7783	-65.3333	"CTD_80022_057_1_DN"
"1980"	"08"	"26"	"1356"	41.615	-65.275	"CTD_80022_058_1_DN"
"1980"	"08"	"26"	"1530"	41.4167	-65.2167	"CTD_80022_059_1_DN"
"1980"	"08"	"26"	"1740"	41.2333	-65.1583	"CTD_80022_060_1_DN"
"1980"	"08"	"26"	"1903"	41.0667	-65.1	"CTD_80022_061_1_DN"
"1980"	"08"	"27"	"1608"	41.3833	-64	"CTD_80022_065_1_DN"
"1980"	"08"	"27"	"1746"	41.4333	-64.1333	"CTD_80022_066_1_DN"
"1980"	"08"	"27"	"2202"	41.6833	-64.35	"CTD_80022_067_1_DN"
"1980"	"08"	"27"	"2252"	41.7617	-64.4167	"CTD_80022_068_1_DN"
"1980"	"08"	"28"	"0010"	41.9	-64.5	"CTD_80022_069_1_DN"
"1980"	"08"	"28"	"0357"	42.0433	-64.625	"CTD_80022_070_1_DN"
"1980"	"08"	"28"	"0524"	42.1767	-64.7417	"CTD_80022_071_1_DN"
"1980"	"08"	"28"	"0709"	42.3417	-64.85	"CTD_80022_072_1_DN"
"1980"	"08"	"28"	"0829"	42.3917	-64.92	"CTD_80022_073_1_DN"
"1980"	"08"	"28"	"0939"	42.4667	-64.9833	"CTD_80022_074_1_DN"
"1980"	"08"	"28"	"1059"	42.605	-65.105	"CTD_80022_075_1_DN"
"1980"	"08"	"28"	"1403"	42.9833	-64.575	"CTD_80022_076_1_DN"
"1980"	"08"	"28"	"1526"	43.0417	-64.3667	"CTD_80022_077_1_DN"
"1980"	"08"	"28"	"1627"	43.0667	-64.2583	"CTD_80022_078_1_DN"
"1980"	"08"	"28"	"1748"	42.9	-64.3	"CTD_80022_079_1_DN"
"1980"	"08"	"28"	"1858"	42.7867	-64.15	"CTD_80022_080_1_DN"
"1980"	"08"	"28"	"2004"	42.6833	-64	"CTD_80022_081_1_DN"
"1980"	"09"	"06"	"1820"	42.625	-56.77	"CTD_80029_001_1_DN"
"1980"	"11"	"05"	"0148"	41	-63.732	"CTD_80038_001_1_DN"
"1980"	"11"	"05"	"0514"	41.15	-63.867	"CTD_80038_002_1_DN"
"1980"	"11"	"05"	"0920"	41.3	-64.001	"CTD_80038_003_1_DN"
"1980"	"11"	"05"	"1547"	41.142	-64	"CTD_80038_004_1_DN"
"1980"	"11"	"05"	"2211"	41.015	-64.981	"CTD_80038_005_1_DN"
"1980"	"11"	"06"	"0417"	41.45	-64.15	"CTD_80038_006_1_DN"
"1980"	"11"	"06"	"0805"	41.4	-63.75	"CTD_80038_007_1_DN"
"1980"	"11"	"06"	"1523"	41.46	-63.5	"CTD_80038_008_1_DN"
"1980"	"11"	"06"	"2102"	41.6	-64.3	"CTD_80038_009_1_DN"
"1980"	"11"	"07"	"0024"	41.75	-64.402	"CTD_80038_010_1_DN"
"1980"	"11"	"07"	"0302"	41.9	-64.5	"CTD_80038_011_1_DN"
"1980"	"11"	"17"	"1405"	42.845	-63.5145	"CTD_80039_040_1_DN"
"1980"	"11"	"17"	"1408"	42.845	-63.5145	"CTD_80039_040_2_DN"
"1980"	"11"	"17"	"1410"	42.845	-63.5145	"CTD_80039_040_3_DN"
"1980"	"11"	"17"	"1413"	42.845	-63.5145	"CTD_80039_040_4_DN"
"1980"	"11"	"17"	"1415"	42.845	-63.5145	"CTD_80039_040_5_DN"
"1980"	"11"	"17"	"1418"	42.845	-63.5145	"CTD_80039_040_6_DN"
"1980"	"11"	"17"	"1420"	42.845	-63.5145	"CTD_80039_040_7_DN"
"1980"	"11"	"17"	"1423"	42.845	-63.5145	"CTD_80039_040_8_DN"
"1980"	"11"	"17"	"1425"	42.845	-63.5145	"CTD_80039_040_9_DN"
"1980"	"11"	"17"	"1427"	42.845	-63.5145	"CTD_80039_040_10_DN"
"1980"	"11"	"17"	"1430"	42.845	-63.5145	"CTD_80039_040_11_DN"
"1980"	"11"	"17"	"1944"	42.775	-63.506	"CTD_80039_042_1_DN"
"1980"	"11"	"17"	"1954"	42.775	-63.506	"CTD_80039_042_2_DN"
"1980"	"11"	"17"	"2005"	42.775	-63.506	"CTD_80039_042_3_DN"
"1980"	"11"	"17"	"2015"	42.775	-63.506	"CTD_80039_042_4_DN"
"1980"	"11"	"17"	"2025"	42.775	-63.506	"CTD_80039_042_5_DN"
"1980"	"11"	"17"	"2035"	42.775	-63.506	"CTD_80039_042_6_DN"
"1980"	"11"	"17"	"2045"	42.775	-63.506	"CTD_80039_042_7_DN"
"1980"	"11"	"17"	"2056"	42.775	-63.506	"CTD_80039_042_8_DN"
"1980"	"11"	"17"	"2106"	42.775	-63.506	"CTD_80039_042_9_DN"
"1980"	"11"	"17"	"2117"	42.775	-63.506	"CTD_80039_042_10_DN"
"1980"	"11"	"17"	"2127"	42.775	-63.506	"CTD_80039_042_11_DN"
"1980"	"11"	"17"	"2137"	42.775	-63.506	"CTD_80039_042_12_DN"
"1980"	"11"	"17"	"2147"	42.775	-63.506	"CTD_80039_042_13_DN"
"1980"	"11"	"17"	"2157"	42.775	-63.506	"CTD_80039_042_14_DN"
"1980"	"11"	"17"	"2207"	42.775	-63.506	"CTD_80039_042_15_DN"
"1980"	"11"	"17"	"2217"	42.775	-63.506	"CTD_80039_042_16_DN"
"1980"	"11"	"17"	"2227"	42.775	-63.506	"CTD_80039_042_17_DN"
"1980"	"11"	"17"	"2238"	42.775	-63.506	"CTD_80039_042_18_DN"
"1980"	"11"	"17"	"2248"	42.775	-63.506	"CTD_80039_042_19_DN"
"1980"	"11"	"17"	"2258"	42.775	-63.506	"CTD_80039_042_20_DN"
"1980"	"11"	"17"	"2308"	42.775	-63.506	"CTD_80039_042_21_DN"
"1980"	"11"	"17"	"2318"	42.775	-63.506	"CTD_80039_042_22_DN"
"1980"	"11"	"17"	"2328"	42.775	-63.506	"CTD_80039_042_23_DN"
"1980"	"11"	"17"	"2338"	42.775	-63.506	"CTD_80039_042_24_DN"
"1980"	"11"	"17"	"2357"	42.775	-63.506	"CTD_80039_042_25_DN"
"1980"	"11"	"18"	"0007"	42.775	-63.506	"CTD_80039_042_26_DN"
"1980"	"11"	"18"	"0017"	42.775	-63.506	"CTD_80039_042_27_DN"
"1980"	"11"	"18"	"0027"	42.775	-63.506	"CTD_80039_042_28_DN"
"1980"	"11"	"18"	"0209"	42.7733	-63.502	"CTD_80039_043_1_DN"
"1980"	"11"	"18"	"0211"	42.7733	-63.502	"CTD_80039_043_2_DN"
"1980"	"11"	"18"	"0213"	42.7733	-63.502	"CTD_80039_043_3_DN"
"1980"	"11"	"18"	"0216"	42.7733	-63.502	"CTD_80039_043_4_DN"
"1980"	"11"	"18"	"0218"	42.7733	-63.502	"CTD_80039_043_5_DN"
"1980"	"11"	"18"	"0220"	42.7733	-63.502	"CTD_80039_043_6_DN"
"1980"	"11"	"18"	"0223"	42.7733	-63.502	"CTD_80039_043_7_DN"
"1980"	"11"	"18"	"0225"	42.7733	-63.502	"CTD_80039_043_8_DN"
"1980"	"11"	"18"	"0228"	42.7733	-63.502	"CTD_80039_043_9_DN"
"1980"	"11"	"18"	"0230"	42.7733	-63.502	"CTD_80039_043_10_DN"
"1980"	"11"	"18"	"0232"	42.7733	-63.502	"CTD_80039_043_11_DN"
"1980"	"11"	"18"	"0234"	42.7733	-63.502	"CTD_80039_043_12_DN"
"1980"	"11"	"18"	"0237"	42.7733	-63.502	"CTD_80039_043_13_DN"
"1980"	"11"	"18"	"0237"	42.7733	-63.502	"CTD_80039_043_14_DN"
"1980"	"11"	"18"	"0241"	42.7733	-63.502	"CTD_80039_043_15_DN"
"1980"	"11"	"18"	"0244"	42.7733	-63.502	"CTD_80039_043_16_DN"
"1980"	"11"	"18"	"0246"	42.7733	-63.502	"CTD_80039_043_17_DN"
"1980"	"11"	"18"	"0248"	42.7733	-63.502	"CTD_80039_043_18_DN"
"1980"	"11"	"18"	"0248"	42.7733	-63.502	"CTD_80039_043_19_DN"
"1980"	"11"	"18"	"0253"	42.7733	-63.502	"CTD_80039_043_20_DN"
"1980"	"11"	"18"	"0255"	42.7733	-63.502	"CTD_80039_043_21_DN"
"1980"	"11"	"18"	"0258"	42.7733	-63.502	"CTD_80039_043_22_DN"
"1980"	"11"	"18"	"0300"	42.7733	-63.502	"CTD_80039_043_23_DN"
"1980"	"11"	"18"	"0302"	42.7733	-63.502	"CTD_80039_043_24_DN"
"1980"	"11"	"18"	"0305"	42.7733	-63.502	"CTD_80039_043_25_DN"
"1980"	"11"	"18"	"0307"	42.7733	-63.502	"CTD_80039_043_26_DN"
"1980"	"11"	"18"	"0745"	42.7965	-63.5017	"CTD_80039_044_1_DN"
"1980"	"11"	"18"	"0748"	42.7965	-63.5017	"CTD_80039_044_2_DN"
"1980"	"11"	"18"	"0750"	42.7965	-63.5017	"CTD_80039_044_3_DN"
"1980"	"11"	"18"	"0753"	42.7965	-63.5017	"CTD_80039_044_4_DN"
"1980"	"11"	"18"	"0755"	42.7965	-63.5017	"CTD_80039_044_5_DN"
"1980"	"11"	"18"	"0757"	42.7965	-63.5017	"CTD_80039_044_6_DN"
"1980"	"11"	"18"	"0800"	42.7965	-63.5017	"CTD_80039_044_7_DN"
"1980"	"11"	"18"	"0802"	42.7965	-63.5017	"CTD_80039_044_8_DN"
"1980"	"11"	"18"	"0804"	42.7965	-63.5017	"CTD_80039_044_9_DN"
"1980"	"11"	"18"	"0807"	42.7965	-63.5017	"CTD_80039_044_10_DN"
"1980"	"12"	"01"	"0856"	47.825	-62.8167	"CTD_80040_007_1_DN"
"1981"	"03"	"05"	"1011"	41.45	-64.15	"CTD_81004_004_1_DN"
"1981"	"03"	"05"	"1028"	41.34	-64.008	"CTD_81004_005_1_DN"
"1981"	"03"	"06"	"0017"	41.444	-63.498	"CTD_81004_006_1_DN"
"1981"	"03"	"06"	"0314"	41.383	-63.75	"CTD_81004_007_1_DN"
"1981"	"03"	"09"	"0153"	41.15	-64.5	"CTD_81004_008_1_DN"
"1981"	"03"	"09"	"0627"	41.02	-64.967	"CTD_81004_009_1_DN"
"1981"	"03"	"09"	"1448"	41.3	-65.1167	"CTD_81004_010_1_DN"
"1981"	"03"	"09"	"1931"	41.637	-65.256	"CTD_81004_011_1_DN"
"1981"	"03"	"09"	"2346"	41.9333	-65.35	"CTD_81004_012_1_DN"
"1981"	"03"	"10"	"0250"	42.1	-65.4	"CTD_81004_013_1_DN"
"1981"	"03"	"10"	"0434"	42.25	-65.4667	"CTD_81004_014_1_DN"
"1981"	"03"	"10"	"0557"	42.4	-65.5167	"CTD_81004_015_1_DN"
"1981"	"03"	"10"	"0755"	42.5667	-65.5833	"CTD_81004_016_1_DN"
"1981"	"03"	"10"	"0927"	42.7167	-65.6333	"CTD_81004_017_1_DN"
"1981"	"03"	"10"	"1058"	42.8667	-65.7	"CTD_81004_018_1_DN"
"1981"	"03"	"11"	"0323"	43.2	-66	"CTD_81004_020_1_DN"
"1981"	"03"	"11"	"0445"	43.1	-66.1667	"CTD_81004_021_1_DN"
"1981"	"03"	"11"	"0612"	43	-66.3333	"CTD_81004_022_1_DN"
"1981"	"03"	"11"	"0707"	42.9333	-66.3333	"CTD_81004_023_1_DN"
"1981"	"03"	"11"	"0758"	42.8667	-66.3333	"CTD_81004_024_1_DN"
"1981"	"03"	"11"	"0923"	42.865	-66.0833	"CTD_81004_025_1_DN"
"1981"	"03"	"11"	"1041"	42.8667	-65.8333	"CTD_81004_026_1_DN"
"1981"	"03"	"11"	"1139"	42.9333	-65.8	"CTD_81004_027_1_DN"
"1981"	"03"	"11"	"1251"	43.0417	-65.7317	"CTD_81004_028_1_DN"
"1981"	"03"	"11"	"1350"	43.1217	-65.775	"CTD_81004_029_1_DN"
"1981"	"03"	"11"	"1706"	43.3333	-65.4333	"CTD_81004_030_1_DN"
